ID,Nhà sản xuất,Số lượng cần nhập,Unit Price,Unit Price VND,Nhà sản xuất dự phòng,Unit Price Dự phòng,Tổng nhập,Tổng xuất,Tổng tồn,Giá vốn,Giá vốn mới,Giá mặc cả,Giá mặc cả USD,Giá bán,Giá giảm,ID Nhà cung cấp,Ngày nhập,Đơn giá nhập
90916-T2028,FOB SEPTEMBER,300,26.80,726816,TASTI,27.200000000000003,221,134,271,173671.1,124563,140757,5.19,230000,210000,NCC-THAILAND,2022-05-31 00:00:00,148165
